x-axis,1,2
second,Volt,Volt
-50.000E-06,+2.256424557E+00,+135.805974E-03
-45.000E-06,+2.259747366E+00,+136.985623E-03
-40.000E-06,+2.261603367E+00,+137.396337E-03
-35.000E-06,+2.264295162E+00,+138.218041E-03
-30.000E-06,+2.266609719E+00,+138.900156E-03
-25.000E-06,+2.269191434E+00,+139.493116E-03
-20.000E-06,+2.272143753E+00,+140.378788E-03
-15.000E-06,+2.275529632E+00,+141.358774E-03
-10.000E-06,+2.278566492E+00,+142.261971E-03
-5.000E-06,+2.281207666E+00,+142.880068E-03
+0.0E+00,+2.284832081E+00,+144.367505E-03
+5.000E-06,+2.287037000E+00,+145.059728E-03
+10.000E-06,+2.289442663E+00,+145.814753E-03
+15.000E-06,+2.291685272E+00,+146.523301E-03
+20.000E-06,+2.294571579E+00,+147.458022E-03
+25.000E-06,+2.296908263E+00,+148.287191E-03
+30.000E-06,+2.299603194E+00,+149.013346E-03
+35.000E-06,+2.303221093E+00,+150.392714E-03
+40.000E-06,+2.306327146E+00,+151.205427E-03
+45.000E-06,+2.308676318E+00,+152.018295E-03
+50.000E-06,+2.311292554E+00,+152.709184E-03
+55.000E-06,+2.314486679E+00,+153.804679E-03
+60.000E-06,+2.317231670E+00,+154.199218E-03
+65.000E-06,+2.319998720E+00,+155.066077E-03
+70.000E-06,+2.322649475E+00,+155.951707E-03
+75.000E-06,+2.324781998E+00,+156.767058E-03
+80.000E-06,+2.327376189E+00,+157.592399E-03
+85.000E-06,+2.330055149E+00,+158.769504E-03
+90.000E-06,+2.333355921E+00,+159.977985E-03
+95.000E-06,+2.335325111E+00,+160.516948E-03
+100.000E-06,+2.338852461E+00,+161.911525E-03
+105.000E-06,+2.341788865E+00,+162.666483E-03
+110.000E-06,+2.344376758E+00,+163.348681E-03
+115.000E-06,+2.347168828E+00,+164.196771E-03
+120.000E-06,+2.350177748E+00,+165.312318E-03
+125.000E-06,+2.352671341E+00,+166.164001E-03
+130.000E-06,+2.354872975E+00,+167.018267E-03
+135.000E-06,+2.358095337E+00,+168.388920E-03
+140.000E-06,+2.359587140E+00,+168.824679E-03
+145.000E-06,+2.362008511E+00,+169.699114E-03
+150.000E-06,+2.364841633E+00,+170.705472E-03
+155.000E-06,+2.366864390E+00,+171.621372E-03
+160.000E-06,+2.369301432E+00,+172.455511E-03
+165.000E-06,+2.372071598E+00,+173.460645E-03
+170.000E-06,+2.374929542E+00,+174.278324E-03
+175.000E-06,+2.376823403E+00,+174.807199E-03
+180.000E-06,+2.379734803E+00,+175.711702E-03
+185.000E-06,+2.382074611E+00,+176.420291E-03
+190.000E-06,+2.384502196E+00,+177.349880E-03
+195.000E-06,+2.386889294E+00,+178.053450E-03
+200.000E-06,+2.389873093E+00,+179.235683E-03
+205.000E-06,+2.392024344E+00,+180.138897E-03
+210.000E-06,+2.394345522E+00,+181.107497E-03
+215.000E-06,+2.397040114E+00,+182.047169E-03
+220.000E-06,+2.399684537E+00,+182.861260E-03
+225.000E-06,+2.402325736E+00,+183.733079E-03
+230.000E-06,+2.404637427E+00,+184.305930E-03
+235.000E-06,+2.407866004E+00,+185.102406E-03
+240.000E-06,+2.410683383E+00,+185.937867E-03
+245.000E-06,+2.412809640E+00,+186.533418E-03
+250.000E-06,+2.415799607E+00,+187.583595E-03
+255.000E-06,+2.419235554E+00,+188.671644E-03
+260.000E-06,+2.421038149E+00,+189.316055E-03
+265.000E-06,+2.424103629E+00,+190.246980E-03
+270.000E-06,+2.426377311E+00,+191.230492E-03
+275.000E-06,+2.428833564E+00,+191.635240E-03
+280.000E-06,+2.431534484E+00,+192.723119E-03
+285.000E-06,+2.434254299E+00,+194.006956E-03
+290.000E-06,+2.437351050E+00,+195.146479E-03
+295.000E-06,+2.439813449E+00,+195.893932E-03
+300.000E-06,+2.443045077E+00,+197.231824E-03
+305.000E-06,+2.444747373E+00,+197.803480E-03
+310.000E-06,+2.447545688E+00,+198.706691E-03
+315.000E-06,+2.449832173E+00,+199.646369E-03
+320.000E-06,+2.452282045E+00,+200.400201E-03
+325.000E-06,+2.454728636E+00,+201.396432E-03
+330.000E-06,+2.457567762E+00,+202.078593E-03
+335.000E-06,+2.460604893E+00,+203.172842E-03
+340.000E-06,+2.462866183E+00,+203.823575E-03
+345.000E-06,+2.465545186E+00,+205.179174E-03
+350.000E-06,+2.468343517E+00,+205.875004E-03
+355.000E-06,+2.470654932E+00,+206.793368E-03
+360.000E-06,+2.473308863E+00,+207.543353E-03
+365.000E-06,+2.476421588E+00,+208.307266E-03
+370.000E-06,+2.478808686E+00,+209.339965E-03
+375.000E-06,+2.482303910E+00,+210.165299E-03
+380.000E-06,+2.484917157E+00,+211.241976E-03
+385.000E-06,+2.487278694E+00,+212.042155E-03
+390.000E-06,+2.490353425E+00,+213.315908E-03
+395.000E-06,+2.492388656E+00,+213.905191E-03
+400.000E-06,+2.494772450E+00,+214.907719E-03
+405.000E-06,+2.497394956E+00,+216.141402E-03
+410.000E-06,+2.499062817E+00,+216.881433E-03
+415.000E-06,+2.501173241E+00,+217.789651E-03
+420.000E-06,+2.503186618E+00,+218.891454E-03
+425.000E-06,+2.505796394E+00,+219.738173E-03
+430.000E-06,+2.507834730E+00,+220.560948E-03
+435.000E-06,+2.510903086E+00,+221.959145E-03
+440.000E-06,+2.512979109E+00,+222.602405E-03
+445.000E-06,+2.515142961E+00,+223.388868E-03
+450.000E-06,+2.517526792E+00,+224.405199E-03
+455.000E-06,+2.520177885E+00,+225.108838E-03
+460.000E-06,+2.522511278E+00,+225.916544E-03
+465.000E-06,+2.524521385E+00,+226.671599E-03
